title,description,category,price_type,price,age_range,address,latitude,longitude,image_url,image_source,date,time,phone,website,has_deal,deal_description,deal_expiry,tags,metro_area,schema_version
Brasa Premium Rotisserie,Kid-friendly rotisserie restaurant serving slow-cooked Creole-style comfort food with veggie and gluten-free options.,restaurants,Paid,$$,All ages,"777 Grand Ave, St Paul, MN 55105",44.940300,-93.132836,https://images.squarespace-cdn.com/content/v1/6849d8a0f7a1fa23194c8b68/8e9f9033-51f5-4a43-b85d-98f63200cf46/Brasa_0449.jpg?format=1500w,curated,,"Sun-Thu 11am-9pm, Fri-Sat 11am-10pm",(651) 224-1302,https://www.brasa.us/,False,,,"st-paul,creole,rotisserie,family-dining","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Colossal Cafe Grand Avenue,"Breakfast and lunch cafe with kids menu featuring Silver Dollar Flappers and classic breakfast dishes. Kid-friendly, no alcohol environment.",restaurants,Paid,$,All ages,"1340 Grand Ave, St Paul, MN 55105",44.939893,-93.157008,https://colossalcafe.com/wp-content/uploads/2019/09/eggswisshambreakfastsandwich.jpg,curated,,Daily 7am-2pm,(651) 414-0543,https://colossalcafe.com/locations/grand-avenue-2/,False,,,"st-paul,breakfast,diner,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Cossetta Alimentari,"Cafeteria-style Italian eatery with pizza by the slice, pasta dishes, and gelato. Family-friendly with no frills dining.",restaurants,Paid,$,All ages,"211 7th St W, St Paul, MN 55102",44.943799,-93.104181,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,"Mon-Sat 11am-9pm, Sun 11am-9pm",(651) 222-3476,https://cossettas.com/,False,,,"st-paul,italian,pizza,pasta,gelato,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Mickey's Dining Car,Historic 1937 railroad car-style diner with fresh eggs from local family farm and daily-delivered bread. Classic comfort food for families.,restaurants,Paid,$,All ages,"36 W 7th St, St Paul, MN 55102",44.947431,-93.098126,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,,(651) 222-5633,https://www.foodnetwork.com/restaurants/mn/st-paul/mickeys-dining-car-restaurant,False,,,"st-paul,diner,classic,breakfast","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Bubba Gump Shrimp,Seafood restaurant at Mall of America with family-friendly dining and scenic views. Great for families visiting the mall.,restaurants,Paid,$$,All ages,"396 South Ave, Floor 3, Bloomington, MN 55425",44.832240,-93.320487,https://images.pexels.com/photos/17429503/pexels-photo-17429503.jpeg,curated_category,,"Mon-Sat 10:30am-9pm, Sun 10:30am-8pm",(952) 853-6600,https://www.bubbagump.com/location/bubba-gump-mall-of-america-mn/,False,,,"bloomington,seafood,family-dining,mall-of-america","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Nelson's Ice Cream - Stillwater,Historic 1923 ice cream parlor in Stillwater serving 46 homemade ice cream flavors in mammoth portions. Voted best ice cream parlor in Minnesota.,restaurants,Paid,$,All ages,"920 Olive St W, Stillwater, MN 55082",45.053373,-92.818300,https://images.pexels.com/photos/5108033/pexels-photo-5108033.jpeg,curated_category,,"Summer: Mon-Sat 11am-10pm, Sun Noon-10pm",(651) 430-1103,https://www.nelsonsicecream.biz/,False,,,"stillwater,ice-cream,historic,treats,family-dining,dessert","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Nelson's Ice Cream,Family-owned ice cream shop in St. Paul and Stillwater serving generations with friendly service,restaurants,Paid,,All ages,"Nelson's Ice Cream, St. Paul, MN",44.927820,-93.166662,https://images.pexels.com/photos/23531335/pexels-photo-23531335.jpeg,curated_category,,,,https://www.nelsonsicecream.biz/,False,,,"dessert,ice-cream,family-dining,st-paul","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Grandma's Saloon & Grill,"Iconic Duluth restaurant with casual lively atmosphere serving overstuffed sandwiches, burgers, ribs, and pasta. Great views of Aerial Lift Bridge.",restaurants,Paid,$$,All ages,"522 S Lake Ave, Duluth, MN 55802",46.780121,-92.093315,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,Mon-Sun 11:30am-9pm,(218) 727-4192,https://grandmasrestaurants.com/,False,,,"duluth,casual-dining,burgers,canal-park,family-friendly,family-dining,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Twigs Tavern & Grille,"Family-friendly restaurant with dedicated gluten-free kitchen, kids menu, and award-winning patio with stream. Good for kids.",restaurants,Paid,$$,All ages,"401 6th St SW, Rochester, MN 55902",44.017587,-92.468547,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,https://www.twigstavernandgrille.com/,False,,,"rochester,family-dining,patio,gluten-free,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Dolsie's Lunch Box Grille,"Family-owned restaurant opened by parents combining restaurant experience with hometown venture. Offers burgers, sandwiches, gyros, and bakery goods.",restaurants,Paid,$,All ages,"810 W St Germain St, St Cloud, MN 56301",45.559241,-94.161948,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,"Tue-Fri 10am-2:30pm, Sat 10am-2pm",(320) 774-1255,https://dolsieslunchbox.com/,False,,,"st-cloud,family-dining,lunch,bakery","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Hogan Brothers Cafe,"Roomy counter-serve cafe perfect for families offering quick meals including hoagies, soups, sandwiches, and ice cream.",restaurants,Paid,$,All ages,"Northfield, MN",44.458204,-93.161159,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,https://mspmag.com/locations/Hogan-Brothers-Cafe/,False,,,"northfield,diner,family-friendly,casual","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Barn Farm,"Farm-to-table eatery with fresh-made pizzas and vegan and gluten-free options. Family-run, casual fine dining.",restaurants,Paid,$$,All ages,"Northfield, MN",44.458204,-93.161159,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,https://red-barn-farm.business.site/,False,,,"northfield,pizza,farm-to-table,family-dining","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Quarterback Club,Long-established eatery in Northfield offering familiar American fare that kids love. Popular spot for breakfast and brunch.,restaurants,Paid,$,All ages,"Northfield, MN",44.458204,-93.161159,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,,,https://mspmag.com/locations/Quarterback-Club/,False,,,"northfield,american,breakfast,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Schoolhouse Scoop,Family-owned and operated ice cream shop in Hastings scooping 40 flavors of premium hand-dipped ice cream in colorful space.,restaurants,Paid,$,All ages,"Hastings, MN",44.742693,-92.851870,https://images.pexels.com/photos/23531335/pexels-photo-23531335.jpeg,curated_category,,,,https://www.facebook.com/SchoolhouseScoop/,False,,,"hastings,ice-cream,treats,family-owned","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Culver's Hastings,"Family-friendly casual dining with hot food, frozen custard, and friendly service. Great for families seeking reliable quality.",restaurants,Paid,$,All ages,"Hastings, MN",44.742693,-92.851870,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,,,https://www.culvers.com/,True,Daily: free frozen custard with a kids meal purchase,,"hastings,family-dining,custard,casual","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Altony's Italian Cafe,Moorhead restaurant emphasizing warmth and family hospitality with big portions and reasonable prices for families.,restaurants,Paid,$,All ages,"Moorhead, MN",46.87391,-96.75387,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,,,,False,,,"moorhead,italian,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Tokyo Grill,"Easygoing Japanese restaurant in Northfield serving specialties, handmade rolls, and sushi with casual, welcoming atmosphere.",restaurants,Paid,$$,All ages,"Northfield, MN",44.458204,-93.161159,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,https://www.tokyo-grill-nf.business.site/,False,,,"northfield,japanese,sushi,casual","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Chick-fil-A Bloomington,"Family-friendly quick-service restaurant with chicken sandwiches, nuggets, breakfast, salads, treats and Kids Meals.",restaurants,Paid,$,All ages,"Bloomington, MN",44.8322405,-93.3204872,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,https://www.chick-fil-a.com/locations/mn/bloomington-mn,False,,,"bloomington,fast-casual,kids-menu,quick-service","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Pirate's Cove Mini Golf,"Adjacent to restaurants, Pirate's Cove features two 18-hole mini golf courses voted #1 in Minnesota. Family entertainment venue.",restaurants,Paid,$,All ages,"Brainerd, MN",46.35802,-94.20083,https://images.pexels.com/photos/6370119/pexels-photo-6370119.jpeg,curated_category,,Daily 10am-11pm,,https://www.piratescove.net/locations/minnesota/brainerd/,False,,,"brainerd,family-entertainment,mini-golf,outdoor-activity","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Slice On Oak,Pizza restaurant in Brainerd area. Family-friendly pizzeria among numerous local dining options.,restaurants,Paid,$,All ages,"Brainerd, MN",46.35802,-94.20083,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"brainerd,pizza,casual","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Dough Bros Woodfire Kitchen,Wood-fired pizza restaurant in Brainerd. Family dining option among area restaurants.,restaurants,Paid,$$,All ages,"Brainerd, MN",46.35802,-94.20083,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"brainerd,pizza,woodfire","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Big Jay's Pizza Arcade,Pizza restaurant with arcade games in Brainerd. Combines dining with entertainment for families.,restaurants,Paid,$,All ages,"Brainerd, MN",46.35802,-94.20083,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"brainerd,pizza,arcade,family-entertainment","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Tutto Bene,Italian restaurant in Bemidji. Family-friendly casual dining option.,restaurants,Paid,$$,All ages,"Bemidji, MN",47.472315,-94.883279,https://images.pexels.com/photos/27866922/pexels-photo-27866922.jpeg,curated_category,,,,,False,,,"bemidji,italian,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Wild Hare Bistro,Bemidji bistro restaurant. Family-friendly casual dining establishment.,restaurants,Paid,$$,All ages,"Bemidji, MN",47.472315,-94.883279,https://images.pexels.com/photos/27866922/pexels-photo-27866922.jpeg,curated_category,,,,,False,,,"bemidji,bistro,casual-dining","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Local 218,Brainerd restaurant offering family-friendly casual dining with local atmosphere.,restaurants,Paid,$$,All ages,"Brainerd, MN",46.35802,-94.20083,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,,False,,,"brainerd,family-friendly,casual","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Chester's Kitchen & Bar,Upscale yet welcoming restaurant in downtown Rochester near Mayo Clinic. Blends warm hospitality with fine dining.,restaurants,Paid,$$$,All ages,"Galleria, Downtown Rochester, MN",44.023439,-92.463018,https://chesterskb.com/wp-content/uploads/2024/10/C-39-1600x900.jpg,curated,,,,https://chesterskb.com/,False,,,"rochester,upscale,fine-dining,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Ernie's On Gull,Brainerd restaurant offering casual family dining with local charm and relaxed atmosphere.,restaurants,Paid,$$,All ages,"Brainerd, MN",46.35802,-94.20083,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,,False,,,"brainerd,family-dining,casual","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Rafferty's Pizza,Pizza restaurant in Brainerd. Family casual dining with made-to-order pizza options.,restaurants,Paid,$,All ages,"Brainerd, MN",46.35802,-94.20083,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"brainerd,pizza,family-dining","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Blue Door Pub,"Juicy Lucy burgers and tater tots in casual pub setting, kids' menu options",restaurants,Varies,,"kids, tweens, teens","Minneapolis, Minnesota",44.977300,-93.265469,https://images.squarespace-cdn.com/content/v1/55c1464ce4b075a7acf1496a/1526599883641-ONMWL0SD2R6X34Q6XZ62/IMG_0502.JPG?format=1500w,curated,,,,https://thebdp.com/,False,,,"minneapolis,family-dining,kids-menu,burgers,comfort-food","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Chatterbox Pub,"Vintage arcade games and board games on-site, root beer floats, casual dining atmosphere",restaurants,Varies,,"preschool, kids, tweens, teens","Minneapolis, Minnesota",44.977300,-93.265469,https://images.pexels.com/photos/17429503/pexels-photo-17429503.jpeg,curated_category,,,,https://www.chatterboxpub.net/,False,,,"minneapolis,family-dining,arcade,kids-menu,arcade-games,family-entertainment","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Punch Pizza,"Wood-fired Neapolitan pizzas, family-friendly atmosphere, 12 metro locations",restaurants,Varies,,all-ages,"Multiple Minneapolis/St. Paul locations, Minnesota",44.977300,-93.265469,https://images.pexels.com/photos/27866922/pexels-photo-27866922.jpeg,curated_category,,,,https://punchpizza.com/locations/grand-avenue/,False,,,"minneapolis,st-paul,family-dining,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Brasa,"Family-style plates with grilled meats, combo plates, family feasts, options for kids from grilled cheese to spiced beef",restaurants,Varies,,all-ages,"777 Grand Ave, St. Paul, MN 55105",44.940300,-93.132836,https://images.squarespace-cdn.com/content/v1/6849d8a0f7a1fa23194c8b68/8e9f9033-51f5-4a43-b85d-98f63200cf46/Brasa_0449.jpg?format=1500w,curated,,,651-224-1302,https://www.brasa.us/grand-avenue-st-paul,False,,,"st-paul,family-dining,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Colossal Cafe,"From-scratch breakfast and brunch, Silver Dollar Flappers, breakfast combos, rotating pastries, casual family atmosphere",restaurants,Varies,,all-ages,"Grand Avenue and Saint Anthony Park, St. Paul, Minnesota",44.949749,-93.093103,https://colossalcafe.com/wp-content/uploads/2019/09/eggswisshambreakfastsandwich.jpg,curated,,,,https://colossalcafe.com/,False,,,"st-paul,family-dining,kids-menu,kids,family,saint-paul,cafe","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
